,hotspot_id,lon,lat
2271,L858861,-77.99331670000002,40.428655600000006
2272,L4672362,-88.5665626,30.4177776
2273,L977559,-98.09767480000001,29.999994300000004
2274,L6345970,-95.2328342,38.92089770000001
2275,L2287134,-123.2997322,44.9185799
2276,L168559,-111.71229,40.220886
2277,L6312538,-85.877333,44.917313
2278,L1892720,-120.57803359999998,46.6114942
2279,L167093,-72.302414,43.67184
2280,L1289643,-81.1381316,28.789754
2281,L856171,-71.1889118,42.365179299999994
2282,L599804,-90.6184,37.6899
2283,L2813334,-95.9247208,29.944969099999998
2284,L920133,-86.11032490000002,37.1782359
2285,L3327678,-81.2236324,34.0663201
2286,L127261,-83.0354,29.1961
2287,L3064485,-82.03058840000001,28.060513
2288,L2442899,-108.64997859999998,45.8143838
2289,L1072372,-119.845165,34.4076516
2290,L284422,-105.222127,40.0782795
2291,L2420112,-83.471636,41.714357799999995
2292,L1481211,-88.9196967,42.90882020000001
2293,L553866,-122.84534450000001,47.1329872
2294,L3075605,-107.7556926,38.1523014
2295,L1479854,-93.342396,44.7107412
2296,L2864087,-94.3916452,45.5940468
2297,L742888,-124.13223319999999,44.007657
2298,L760076,-82.05855,39.54307
2299,L2602995,-82.4703795,27.1237238
2300,L191517,-73.356574,44.3548774
2301,L1010046,-77.7413821,40.7817153
2302,L825001,-83.9317703,39.00191020000001
2303,L837132,-121.93792859999998,36.6160831
2304,L782383,-85.41135809999999,42.6075632
2305,L599104,-78.58314509999998,35.94153129999999
2306,L2484413,-122.15580220000001,37.645330200000004
2307,L3605538,-96.39038199999999,45.254878999999995
2308,L1252186,-83.9073944,39.9119395
2309,L1131894,-74.19319509999998,40.52229420000001
2310,L109203,-72.694856,41.26837800000001
2311,L3018307,-73.9466693,40.849812899999996
2312,L746297,-79.8088932,39.5162251
2313,L7747997,-110.7073345,45.031682399999994
2314,L4530577,-85.799286,39.824983
2315,L804219,-76.1340523,43.032007799999995
2316,L300057,-83.7213907,34.7240917
2317,L7028968,-118.0215311,33.9642914
2318,L3959324,-90.31680109999999,41.5312624
2319,L561077,-73.8529566,42.4965307
2320,L984986,-93.1340218,45.0008595
2321,L169817,-72.53966,42.856753999999995
2322,L504695,-94.51151850000001,37.1674985
2323,L3149127,-72.20605909999998,42.422089299999996
2324,L1414058,-81.53339179999998,28.3751271
2325,L1108766,-117.17562679999999,46.7219761
2326,L2290901,-122.50802990000001,37.7422816
2327,L4491171,-112.0446682,40.7719619
2328,L124536,-87.922318,41.658800799999995
2329,L573523,-97.71303,30.3278559
2330,L127320,-82.7067,28.0922
2331,L3173468,-96.9220734,32.8628626
2332,L503394,-112.26246200000001,40.6972975
2333,L231860,-76.30111670000002,38.8251452
2334,L9851476,-79.1443168,36.0575359
2335,L156867,-123.2945,44.0893
2336,L5815063,-75.3369749,40.0427604
2337,L911244,-120.5369282,46.9759189
2338,L2512291,-88.4234161,42.0986236
2339,L5055453,-111.63727479999999,40.5904976
2340,L109293,-105.062381,39.544312
2341,L727353,-89.36714,29.25798
2342,L160742,-76.806526,42.087345
2343,L1474534,-122.5873425,47.9089626
2344,L2080633,-70.86700920000001,42.06417310000001
2345,L1051173,-91.2751007,43.8680744
2346,L279253,-121.80620379999999,37.3354711
2347,L896745,-71.67205809999999,43.75125720000001
2348,L604833,-83.0160213,40.012332
2349,L3294252,-89.856305,35.366876
2350,L386755,-80.3019691,36.0402506
2351,L5559563,-84.2388445,42.318808600000004
2352,L368123,-122.20515490000001,47.1734145
2353,L1032655,-107.29341389999999,39.5604086
2354,L621013,-81.62378309999998,41.30951829999999
2355,L2810551,-92.67956170000001,45.8318037
2356,L9272160,-88.447216,44.170525
2357,L321006,-120.4738369,46.602872999999995
2358,L2593695,-84.5870018,42.7774484
2359,L1166493,-108.9236712,32.1200919
2360,L479591,-87.6286429,41.8659855
2361,L109528,-73.2759089,44.2260163
2362,L983229,-120.7577705,42.996989
2363,L266623,-111.7397091,34.9987102
2364,L281810,-106.8153752,34.427852
2365,L656482,-81.4470255,31.0594596
2366,L2712046,-106.8192315,39.15110479999999
2367,L780202,-81.2932,31.28356500000001
2368,L618199,-120.6345294,35.130982700000004
2369,L1000690,-86.2467957,44.4778907
2370,L6486609,-78.715815,38.722604
2371,L583840,-113.57429979999999,46.7200196
2372,L794629,-73.3510002,44.31092279999999
2373,L390082,-120.5909586,47.1790373
2374,L2187837,-87.6001847,41.5573275
2375,L8757344,-122.6928653,45.5578941
2376,L1287562,-78.9474964,39.0978281
2377,L4803275,-95.4067165,39.1731843
2378,L252503,-88.0946875,41.7159803
2379,L3875693,-93.9068749,41.6747122
2380,L1002802,-122.0349848,38.49745
2381,L820699,-100.9233069,38.689730499999996
2382,L207721,-83.4362063,41.69334979999999
2383,L725716,-120.3056145,39.7283134
2384,L591479,-81.37538909999998,31.151119800000004
2385,L3950380,-92.6622748,47.0757921
2386,L3309168,-97.27572140000001,30.696825399999994
2387,L882885,-89.3800557,43.071403600000004
2388,L681453,-81.5709382,41.162748
2389,L510053,-115.38347250000001,36.4326073
2390,L143179,-84.0080032,36.1727982
2391,L5278254,-70.086099,41.719851
2392,L129028,-94.0934926,29.6896815
2393,L1820663,-70.4426748,43.494980299999995
2394,L97555,-76.45291329999998,42.4787599
2395,L616749,-85.5062485,29.970698699999996
2396,L501632,-95.4030204,38.88091110000001
2397,L446503,-75.08224009999998,38.494108000000004
2398,L1039923,-119.1975403,34.1428534
2399,L1449056,-122.632306,48.2867431
2400,L798529,-118.8943863,34.8735297
2401,L3128194,-84.83020309999998,38.2795458
2402,L913771,-70.15298259999999,41.27372800000001
2403,L1071441,-103.4355497,29.1666647
2404,L358312,-78.7678313,42.9991704
2405,L446894,-75.8896065,38.1747822
2406,L1422617,-122.72669499999999,45.5705184
2407,L4726973,-81.32805350000002,32.049912
2408,L457627,-95.069091,29.563787199999997
2409,L894602,-93.42566590000001,29.8794934
2410,L923007,-81.56885150000002,41.136391100000004
2411,L4532426,-122.3026345,47.8170402
2412,L1073520,-76.587389,39.21394
2413,L1142122,-124.1819268,41.7426017
2414,L506471,-86.9776011,45.2903164
2415,L511615,-72.5459862,42.4058721
2416,L3045538,-76.332883,40.322829999999996
2417,L1088723,-86.4055824,43.762912
2418,L279044,-122.776551,45.757459600000004
2419,L4888726,-97.4001503,25.9278922
2420,L167691,-84.516921,39.2586753
2421,L1329076,-83.8502108,42.582474100000006
2422,L3089991,-82.7199268,35.4428409
2423,L10375573,-76.394023,40.214528
2424,L2570388,-74.1335106,42.223273799999994
2425,L473101,-81.7915821,24.5558671
2426,L152149,-118.29786159999999,34.1576843
2427,L604741,-103.7770593,29.2619728
2428,L336949,-83.0334116,40.080852
2429,L358751,-75.05645870000002,44.9142595
2430,L3000357,-87.9858541,42.8847295
2431,L342645,-94.37915,39.800575
2432,L1117422,-97.836771,26.1413577
2433,L296185,-105.27199740000002,39.5453524
2434,L3529047,-111.50299409999998,36.8766533
2435,L504337,-111.638791,40.4311342
2436,L1066655,-73.2382321,42.467047799999996
2437,L761016,-122.79461859999999,38.4449847
2438,L2710854,-85.4530656,44.2394344
2439,L2334913,-80.0157452,32.610604200000004
2440,L331426,-122.3236098,47.3733968
2441,L756596,-75.5779552,38.4145934
2442,L512545,-72.42971109999998,43.2283684
2443,L594831,-122.2824669,37.766168900000004
2444,L1072768,-76.164211,43.0599834
2445,L668394,-87.93104090000001,30.675021
2446,L1819244,-88.10236929999998,41.5893846
2447,L392305,-88.8769913,42.9604427
2448,L6042432,-78.7947178,40.9178724
2449,L739066,-117.3253419,33.1161265
2450,L894667,-76.78379059999997,37.1860316
2451,L872490,-76.0235667,37.2679227
2452,L3160771,-124.09838300000001,40.908668
2453,L330428,-95.1996231,37.423701799999996
2454,L356915,-105.8653,40.1481
2455,L1673312,-120.95584,37.622713
2456,L297713,-88.0618502,43.00522720000001
2457,L2889912,-88.8681507,42.259746899999996
2458,L286498,-82.77169,28.10779
2459,L342551,-91.4003333,38.7722194
2460,L219772,-119.2738223,46.99635429999999
2461,L429377,-74.1412783,40.583974299999994
2462,L1091644,-110.6363797,32.0512984
2463,L1096408,-123.93970729999998,45.9755964
2464,L6754402,-118.0605412,33.85017379999999
2465,L4061862,-85.95232800000002,41.69316370000001
2466,L6747399,-80.672955,25.762138
2467,L854594,-122.3966507,37.7557582
2468,L275550,-95.9341192,36.2213571
2469,L2792571,-117.42376329999999,33.8964946
2470,L303498,-117.01958490000001,46.713561799999994
2471,L1349919,-89.3822651,37.7792994
2472,L492645,-122.4745989,41.7192157
2473,L322146,-88.1863546,42.352137799999994
2474,L6331566,-71.0444105,43.0662873
2475,L790316,-80.8400631,28.7989978
2476,L2690668,-76.1249542,43.236824299999995
2477,L301643,-124.18634579999998,40.7873287
2478,L270360,-72.0024154,42.416660799999995
2479,L1298180,-84.1199112,36.24025820000001
2480,L12022938,-73.43136659999998,43.637567499999996
2481,L450826,-76.7164027,39.8933902
2482,L651747,-122.4870443,37.503921399999996
2483,L2219986,-121.13791470000001,45.3401734
2484,L899410,-70.84656,42.7174754
2485,L1139050,-80.15695809999998,26.428768599999998
2486,L1528599,-122.51733590000002,37.575552200000004
2487,L890760,-76.932224,40.98537320000001
2488,L6702902,-71.31465909999999,42.65386210000001
2489,L686226,-74.9017382,40.7302182
2490,L516778,-96.80748940000001,37.8581171
2491,L282352,-105.0556308,40.1901271
2492,L694062,-123.73234029999999,40.874162
2493,L1342774,-72.9572955,41.3024179
2494,L637129,-77.7035522,42.8342164
2495,L280970,-107.28153700000001,33.061299
2496,L4520991,-74.24987349999998,41.6736988
2497,L2727654,-85.273,41.6816
2498,L8439228,-68.706817,44.830976
2499,L7217099,-114.3191063,48.38234979999999
2500,L1091365,-71.9386482,41.0764396
2501,L1588623,-99.9364411,47.1222881
2502,L297947,-72.11190440000001,41.30148610000001
2503,L2183911,-117.9849243,46.3165842
2504,L152147,-118.41313000000001,34.10311
2505,L7313215,-101.67752800000001,41.2420438
2506,L127374,-81.0675573,26.995414
2507,L874514,-100.7230532,41.1189351
2508,L4255135,-122.66572240000002,47.277977
2509,L5929576,-84.626326,41.9490024
2510,L189415,-84.89226,30.625784000000003
2511,L505470,-72.3270428,41.1318336
2512,L127365,-81.88385009999998,28.0620436
2513,L801783,-117.41758349999999,33.9818016
2514,L1748077,-85.4873247,32.6520963
2515,L1920429,-81.41166700000002,41.591467
2516,L208039,-110.875,31.7263
2517,L842968,-71.48855209999998,42.349663899999996
2518,L199597,-83.7353468,33.4678932
2519,L1792259,-120.1377435,46.339892600000006
2520,L689952,-80.8290339,27.3049011
2521,L303677,-97.5955439,35.56803499999999
2522,L3138339,-122.9994965,44.3930703
2523,L2325452,-80.78946590000002,32.141206800000006
2524,L874547,-85.53596740000002,42.9091974
2525,L1610644,-78.34205279999998,33.9095059
2526,L762610,-83.09509279999997,34.8702641
2527,L279389,-103.300741,36.5743926
2528,L8035213,-71.2117481,42.3735102
2529,L371556,-90.9056532,39.3732721
2530,L128907,-102.95571329999999,29.180922600000002
2531,L2416038,-94.46212290000001,41.7747278
2532,L635025,-122.638278,48.451350299999994
2533,L458792,-80.3734,25.6953
2534,L1774964,-74.4487429,39.463671399999996
2535,L4762096,-75.10391209999997,41.0051183
2536,L4326084,-92.40715379999999,38.965195
2537,L549136,-91.18686679999999,46.8800244
2538,L1879373,-122.14224320000001,48.8971873
2539,L288917,-80.8001782,25.2813046
2540,L3716576,-80.7007492,40.988888
2541,L459607,-97.8291214,30.270780100000003
2542,L342559,-94.77054720000001,39.38341670000001
2543,L157853,-111.789856,41.251007
2544,L1324950,-73.19967270000002,41.807724900000004
2545,L132236,-76.11340329999999,36.9645004
2546,L1276461,-74.49475279999999,41.2952799
2547,L1323348,-82.1720052,41.4676052
2548,L383994,-75.0552464,39.8321034
2549,L1670463,-82.5872939,41.2335929
2550,L345470,-82.31122309999998,29.628718699999997
2551,L1078923,-76.05422970000002,36.9182984
2552,L253413,-90.70573,38.66518
2553,L1160919,-75.9229088,35.127771200000005
2554,L1075954,-97.387619,37.2795166
2555,L505436,-72.3327103,41.13006179999999
2556,L152610,-88.199,41.2583
2557,L2737235,-117.20803259999998,45.30950410000001
2558,L2790341,-79.23768000000003,42.48523
2559,L2441084,-75.6810667,44.555858
2560,L280700,-112.7804571,33.271161199999995
2561,L3760369,-110.9694242,45.4821245
2562,L4736225,-122.5719148,45.552442600000006
2563,L385252,-84.07012940000001,44.5743283
2564,L2086385,-80.96765040000003,32.0835759
2565,L342693,-91.58761109999999,38.3362806
2566,L2605358,-117.26319550000001,33.031477100000004
2567,L588867,-82.3443747,29.6987521
2568,L4323171,-81.5601252,28.67150860000001
2569,L293536,-99.12354470000001,40.3980771
2570,L6339107,-118.36585,33.874390999999996
2571,L1433878,-98.71999140000001,34.72753970000001
2572,L837239,-117.8139067,35.66381660000001
2573,L796467,-117.1053314,32.7067834
2574,L5044111,-123.7427902,45.2239467
2575,L4774248,-74.20638079999998,39.7863071
2576,L1321276,-122.18153000000001,47.8760589
2577,L897708,-80.4020691,40.178627399999996
2578,L859276,-77.1042609,39.31286779999999
2579,L2181007,-71.13531590000002,42.4299187
2580,L751280,-77.9509592,38.993505299999995
2581,L574027,-114.1584206,48.138943299999994
2582,L467473,-93.8010979,32.7027028
2583,L2629925,-81.9930053,28.953066800000002
2584,L3745113,-84.4645429,39.0317224
2585,L762359,-118.55094440000002,35.7283611
2586,L2815977,-77.5588095,39.7440019
2587,L2061663,-121.5318775,44.326488399999995
2588,L384255,-82.8723113,42.4554221
2589,L2382399,-81.45565690000002,40.807798299999995
2590,L2700559,-85.4863814,42.952529999999996
2591,L619088,-116.95590020000002,46.434973299999996
2592,L2695141,-107.66408440000001,37.8114114
2593,L2468147,-79.753428,36.19449
2594,L1238088,-119.124949,38.0365828
2595,L660714,-79.1147804,36.0634972
2596,L826976,-86.1974859,42.6433667
2597,L153080,-71.25292540000002,41.4994349
2598,L4389219,-87.5424474,30.276015299999997
2599,L593695,-121.6911685,38.5175251
2600,L1146672,-123.0112553,48.5197028
2601,L752025,-73.23268759999998,42.9329749
2602,L584804,-115.62269209999998,36.262269
2603,L808110,-122.8819084,47.9941723
2604,L895595,-79.9643755,39.6117717
2605,L498357,-79.0691809,33.5075867
2606,L213077,-90.2853806,38.638906799999994
2607,L342137,-73.1877568,43.9138656
2608,L718573,-75.9243,36.6939
2609,L590812,-122.33293529999999,38.2076388
2610,L7211230,-77.3343945,38.427504600000006
2611,L3889059,-103.71392009999998,40.47871660000001
2612,L383113,-72.4841667,42.3358333
2613,L1156220,-75.58473590000001,39.5470076
2614,L1114747,-120.31093059999999,40.3527828
2615,L813548,-123.88046259999999,46.133218400000004
2616,L4605282,-103.6021471,40.50727360000001
2617,L2973371,-83.4320855,41.6493465
2618,L478509,-71.042573,42.3117528
2619,L2281639,-122.44778390000002,45.554765100000004
2620,L127289,-81.4980197,30.385722100000002
2621,L857192,-122.07994939999999,47.7886519
2622,L502944,-94.3602982,35.9701744
2623,L160367,-87.76095,42.78067
2624,L10970279,-87.7463777,41.5000925
2625,L3754705,-82.57791999999998,39.6816576
2626,L766829,-94.18328050000001,35.4606
2627,L4977744,-97.653001,30.514777000000002
2628,L805388,-71.372737,42.666006599999996
2629,L303126,-72.9509691,43.64781660000001
2630,L655259,-76.51428220000003,36.6356416
2631,L837106,-122.0260777,36.981444700000004
2632,L391307,-92.2050762,46.7289703
2633,L427206,-100.931139,32.328989899999996
2634,L1539693,-120.34076680000001,36.7326534
2635,L473074,-120.94377990000001,35.4484114
2636,L2081227,-72.6857615,41.4771151
2637,L2094076,-73.14458370000001,40.7171362
2638,L164818,-89.64502,40.60253
2639,L2341080,-122.7091581,38.137691600000004
2640,L109301,-106.1437654,37.48705
2641,L734825,-71.32127340000002,41.8740347
2642,L1350988,-94.58923659999999,32.7984553
2643,L1140064,-99.9028015,32.8530571
2644,L1232767,-122.9152966,48.05687800000001
2645,L286004,-88.87184140000002,30.384722600000003
2646,L2200123,-83.022244,40.019967
2647,L129799,-76.6195704,40.4701599
2648,L727205,-90.42985999999999,30.00075
2649,L878035,-97.23145009999999,31.523678399999998
2650,L1387791,-74.7263968,40.8949594
2651,L769815,-120.6763115,48.7109003
2652,L601176,-73.34456999999998,44.08598
2653,L2123499,-75.357663,39.913204
2654,L2415452,-83.1593907,41.323184999999995
2655,L2917340,-122.79109950000002,48.0726576
2656,L3508027,-84.99568459999998,39.4389032
2657,L2196693,-113.5255909,47.1175114
2658,L691753,-90.5225372,31.1828468
2659,L1262839,-89.475317,42.3081016
2660,L2379972,-94.5811808,39.1141407
2661,L859691,-75.30524969999998,40.6798081
2662,L897454,-88.0428691,36.8978473
2663,L10495951,-112.247175,33.779628
2664,L579566,-115.92713359999999,33.3037394
2665,L7685093,-86.2714934,39.8746615
2666,L3150524,-84.3974608,42.6962519
2667,L1279349,-72.0569444,41.33242979999999
2668,L3546225,-94.8878431,38.89803720000001
2669,L301057,-84.7509167,39.2519554
2670,L776625,-81.02365490000003,31.9876674
2671,L5395396,-81.323287,28.896086999999998
2672,L2294559,-78.4842682,33.8729098
2673,L2164411,-74.9493313,38.9460927
2674,L819322,-111.79128529999998,33.2386696
2675,L1668741,-92.4301387,41.9355726
2676,L1884056,-122.3655969,47.6449113
2677,L502854,-75.2498245,39.8683781
2678,L455913,-74.4640499,40.5080179
2679,L2093630,-81.4483023,28.711347600000003
2680,L845821,-73.9927912,40.5811388
2681,L617716,-75.53335009999998,40.5822795
2682,L727583,-87.85038109999998,44.4422523
2683,L1390602,-87.984245,41.9541703
2684,L109189,-72.340765,41.476110399999996
2685,L12363959,-82.2057708,35.016366999999995
2686,L1029968,-88.8834715,35.98562879999999
2687,L1497731,-92.2533146,46.6602154
2688,L1613008,-94.563491,45.080231
2689,L923134,-121.57575849999999,37.099465
2690,L594861,-72.4567223,40.862900700000004
2691,L915250,-96.608271,43.529053999999995
2692,L128872,-101.0322037,29.483200099999998
2693,L1810919,-82.01450329999999,29.1843029
2694,L190263,-119.5353699,34.39968629999999
2695,L572639,-122.08503,42.477
2696,L383829,-95.6919479,40.678555100000004
2697,L1744163,-111.98552820000002,33.362885399999996
2698,L5588845,-79.2326152,37.4038124
2699,L4179351,-122.267101,38.678389
2700,L2906380,-84.63094129999998,44.6656985
2701,L2605318,-79.92959259999998,40.4932822
2702,L6231566,-72.801748,40.9454117
2703,L3703701,-81.2860233,40.5255028
2704,L1824828,-95.9033524,32.7084115
2705,L389686,-84.6463108,40.0987066
2706,L356105,-93.30414,44.92142
2707,L382871,-112.385931,34.5221157
2708,L392038,-77.61503929999998,39.0336028
2709,L738224,-117.3181915,48.3786015
2710,L1921950,-82.5811762,36.551211200000004
2711,L4566274,-84.1675392,39.6155876
2712,L3618055,-93.2433137,44.9703012
2713,L6337663,-105.12785900000002,40.568837
2714,L1016975,-89.67521670000002,44.6571759
2715,L888285,-95.89021679999999,41.1749716
2716,L1863424,-98.10703409999999,29.697258
2717,L125099,-98.6551076,38.463420299999996
2718,L5961257,-72.49342,42.44316
2719,L684433,-118.326,35.676
2720,L199372,-118.96795530000001,36.7433115
2721,L285398,-122.2946673,37.435331500000004
2722,L767573,-79.5221329,41.09384220000001
2723,L1163175,-72.55922559999998,41.782817
2724,L5774679,-95.2653855,29.6205326
2725,L475815,-70.0849843,43.86064860000001
2726,L1600899,-106.35878989999999,40.5610145
2727,L5752807,-124.17406799999999,47.0174823
2728,L109299,-103.01725390000001,38.0729604
2729,L165278,-72.5197,43.3407
2730,L128981,-104.8013279,31.9074905
2731,L9437320,-117.2553511,32.8398638
2732,L247933,-73.2319381,44.498959899999996
2733,L746529,-98.0239463,30.5071108
2734,L5384618,-96.7859459,29.811306
2735,L11660026,-86.8022894,33.3686796
2736,L4735347,-73.367855,43.784048999999996
2737,L2109786,-122.04282759999998,37.2097555
2738,L1456634,-82.794444,41.54666339999999
2739,L3608572,-119.0312433,43.5568514
2740,L1543114,-73.4595179,41.120690100000004
2741,L878590,-82.4195838,29.6567309
2742,L1318580,-71.9627008,41.0454616
2743,L1817865,-73.89294759999999,40.8941483
2744,L250902,-70.2311845,43.6892617
2745,L1077434,-84.99564170000002,39.5865083
2746,L1441240,-96.2128968,43.6255098
2747,L503050,-73.56483940000003,40.8803597
2748,L838698,-118.7888145,46.29832260000001
2749,L302787,-92.0146959,31.5733615
2750,L6129303,-117.2228551,32.9384343
2751,L4033995,-121.36163229999998,45.7103692
2752,L723908,-79.0930974,33.5188928
2753,L1608458,-122.956098,43.779835999999996
2754,L5464182,-100.479455,31.432823100000004
2755,L3637993,-76.583848,35.6688151
2756,L2190152,-90.915947,46.516666
2757,L608023,-118.1087351,33.7606679
2758,L1431641,-111.64714099999999,40.9418898
2759,L475860,-117.626152,34.248419299999995
2760,L799079,-92.653048,34.872763899999995
2761,L551676,-96.71573640000001,28.4086146
2762,L2860420,-71.6271059,42.33346220000001
2763,L4004247,-76.3661808,37.127935
2764,L1526230,-77.0339561,39.6665511
2765,L268077,-88.10793000000002,42.07697
2766,L1827418,-86.6154889,35.75049470000001
2767,L6655531,-117.255698,32.7182268
2768,L579526,-98.3884907,30.722985700000002
2769,L587450,-82.5528897,28.617067100000003
2770,L614243,-116.88867330000001,34.263175200000006
2771,L2075954,-75.328998,40.722939200000006
2772,L523757,-118.4442902,34.375780999999996
2773,L836315,-118.4164274,33.9723529
2774,L1916061,-121.9324493,37.8776989
2775,L731315,-71.7853761,41.9024208
2776,L5546573,-89.74192729999999,45.47276970000001
2777,L1223624,-71.22891429999999,44.2894213
2778,L501705,-73.2310757,40.90040689999999
2779,L2275398,-84.12087679999998,42.3299966
2780,L207067,-72.50551429999999,43.3417206
2781,L166174,-71.29265600000002,41.49133
2782,L325616,-84.30624959999999,33.47247539999999
2783,L1110433,-118.79667090000001,45.5944377
2784,L1407255,-84.0129941,41.57586729999999
2785,L123581,-87.152176,41.64386
2786,L2255332,-79.58362790000002,41.00365
2787,L662525,-75.91867090000002,35.8663085
2788,L333073,-107.18728529999998,37.82490410000001
2789,L4556783,-80.18290520000002,41.0869393
2790,L3979141,-75.39179920000002,39.9668062
2791,L1646799,-111.654587,40.6301954
2792,L444000,-77.5146433,43.1862682
2793,L3658095,-82.7966917,40.045807
2794,L167924,-104.8680639,39.820970700000004
2795,L1422709,-73.9586939,42.069482
2796,L1431190,-77.1685261,38.676658
2797,L526581,-117.4095154,32.6086087
2798,L1678863,-119.31812430000001,46.991357
2799,L799098,-82.423988,43.0076775
2800,L5780012,-78.88215840000002,42.8715466
2801,L2248482,-122.09738370000001,37.5464008
2802,L5039926,-74.4860709,40.8136793
2803,L842540,-72.33548640000002,42.3091489
2804,L1029509,-84.5868301,41.1207456
2805,L884423,-86.2098885,42.6713295
2806,L511378,-77.0822453,42.8938485
2807,L7576393,-86.117533,39.835368
2808,L612839,-75.8544159,38.2803024
2809,L594793,-121.7210054,46.8044071
2810,L3650931,-121.49281380000001,38.123767
2811,L607563,-97.09360600000001,32.96604310000001
2812,L1232078,-120.1717615,48.468923600000004
2813,L339541,-83.3654426,41.6841898
2814,L651251,-70.61378990000001,41.74077800000001
2815,L388606,-105.08457179999999,40.09567
2816,L1236105,-118.02955630000001,45.2869651
2817,L810015,-87.8268313,41.8768148
2818,L1877724,-72.33645200000002,42.2666008
2819,L7158296,-96.2893724,42.2577777
2820,L2080893,-98.6816025,29.605756300000003
2821,L268781,-96.5417068,30.303156
2822,L3482644,-86.569296,36.248762
2823,L5740111,-81.766767,26.532121000000004
2824,L470634,-81.9053936,26.548282
2825,L363582,-104.87900729999998,38.8294281
2826,L1284837,-69.7999191,41.671980100000006
2827,L282342,-105.80074309999999,35.794529
2828,L279672,-103.29695500000001,33.252272
2829,L889062,-82.3735571,27.6634228
2830,L390912,-93.7059975,41.746982
2831,L490771,-88.4047,30.3471
2832,L1673063,-81.7486668,39.8557945
2833,L3513751,-114.0316916,46.69984760000001
2834,L907813,-124.0658097,47.0420003
2835,L737080,-70.32623290000001,42.0961844
2836,L3582822,-78.3865607,38.6403972
2837,L801126,-83.9727116,39.547040700000004
2838,L165373,-73.3459,44.7401
2839,L714566,-94.8302078,32.4123928
2840,L164734,-88.310875,39.6549
2841,L2475903,-117.14261979999999,32.772814600000004
2842,L718695,-79.9488,37.2538
2843,L764689,-74.2748442,40.7300068
2844,L1131403,-80.7307792,35.32097299999999
2845,L1105789,-122.4891686,37.7671866
2846,L393346,-115.96409979999999,33.678371999999996
2847,L5652245,-76.855924,40.291644
2848,L814043,-76.2844276,39.61587120000001
2849,L1460934,-76.2177807,39.0465206
2850,L480981,-95.36907430000001,38.9100198
2851,L5559883,-76.477553,40.244875
2852,L4563387,-103.3942008,29.4515191
2853,L677220,-77.42327209999998,39.41683370000001
2854,L3122623,-75.6177807,39.5545522
2855,L1840571,-87.65520670000002,34.780368100000004
2856,L1352806,-96.72886690000001,33.0536657
2857,L3890016,-83.6303967,43.0964138
2858,L3309896,-84.2114496,30.409181099999998
2859,L3486936,-80.3350863,25.732391500000002
2860,L6259106,-105.25160420000002,38.462399299999994
2861,L3177238,-124.138577,43.058415600000004
2862,L3174732,-84.15181340000002,35.911313899999996
2863,L2234234,-120.99450700000001,36.26902800000001
2864,L164542,-84.28820999999998,30.535666
2865,L109548,-118.90967920000001,46.068531899999996
2866,L421735,-76.20857690000003,38.30022279999999
2867,L776623,-81.015029,31.963631699999997
2868,L5990986,-72.328518,41.29583270000001
2869,L383809,-82.188195,41.471718
2870,L272950,-82.4927978,36.5019895
2871,L2383975,-73.97135329999998,40.7790593
2872,L549972,-73.6933064,42.776141100000004
2873,L1265810,-87.80803440000004,42.2146608
2874,L2192387,-80.00321120000002,37.2007305
2875,L620739,-82.5977576,28.8969964
2876,L504306,-80.2842557,25.7042441
2877,L1252330,-76.8080807,40.2463518
2878,L1622450,-82.37531750000002,40.7731794
2879,L850035,-124.14688020000001,40.776910799999996
2880,L249738,-90.173705,44.0786372
2881,L5246457,-119.46343300000001,36.6106252
2882,L208634,-95.232861,38.9234094
2883,L568289,-95.7054234,32.665932500000004
2884,L746272,-110.9111881,32.2085164
2885,L4353967,-77.1416943,41.6650346
2886,L3521005,-104.91044280000001,39.6875396
2887,L293535,-98.1732472,40.6203009
2888,L10426627,-81.51751999999998,27.865025
2889,L508628,-75.8702946,42.9244403
2890,L417533,-72.81934620000001,41.8359965
2891,L2382351,-71.72724720000002,41.34053820000001
2892,L618628,-97.62760159999999,37.612463700000006
2893,L1273191,-96.45253659999999,46.8649075
2894,L3941468,-76.4764848,39.493989
2895,L318143,-116.75729609999999,46.7849434
2896,L168691,-90.9201,46.58083
2897,L780296,-76.18934870000002,40.0534396
2898,L4303304,-117.24738090000001,33.0134107
2899,L4375146,-82.6768398,27.6544141
2900,L599076,-83.37498659999999,43.85408820000001
2901,L165104,-121.8574288,36.6042759
2902,L445096,-103.23912109999999,38.2718472
2903,L1749500,-88.245835,43.0034361
2904,L2442505,-120.66065309999999,35.26757979999999
2905,L1849814,-85.638573,41.9450709
2906,L4046925,-99.2782491,38.8776036
2907,L831411,-81.17797850000002,25.8814655
2908,L1763499,-89.02741999999998,40.4754
2909,L276075,-76.42941090000002,42.945145000000004
2910,L595146,-120.9450531,38.0389657
2911,L5184059,-71.4974785,43.656338
2912,L1139500,-112.35666280000001,43.203424
2913,L477047,-74.2156935,40.4483514
2914,L668890,-122.84379960000001,38.4423965
2915,L7457705,-118.8653905,42.803295399999996
2916,L594346,-122.26051570000001,37.5332796
2917,L319113,-90.1040234,35.06842879999999
2918,L2835815,-76.60572540000003,39.2838184
2919,L2480167,-74.0928776,40.564871999999994
2920,L721630,-117.015735,46.7213142
2921,L267161,-124.262948,48.2541066
2922,L3148675,-74.1227871,40.6410922
2923,L742878,-124.1370106,44.01553370000001
